"id_service","id_costumer","price","date"
8,153,65.01,2020-10-25
18,153,182.01,2020-10-25
7,24,70.67,2020-10-25
17,24,77.67,2020-10-25
6,24,97.67,2020-10-25
11,24,112.67,2020-10-25
15,277,29.37,2020-10-25
13,277,2.87,2020-10-25
14,277,19.37,2020-10-25
7,111,73.37,2020-10-25
14,111,20.37,2020-10-25
1,37,47.6,2020-10-25
5,37,119.6,2020-10-25
4,37,39.6,2020-10-25
14,177,18.69,2020-10-25
11,177,113.69,2020-10-25
3,235,36.04,2020-10-25
2,235,42.04,2020-10-25
13,137,2.5,2020-10-25
17,137,79,2020-10-25
11,137,114,2020-10-25
3,14,36.78,2020-10-25
10,14,22.78,2020-10-25
18,14,182.78,2020-10-25
10,52,21.6,2020-10-26
4,52,41.6,2020-10-26
18,59,178.66,2020-10-26
15,54,30.67,2020-10-26
6,54,100.67,2020-10-26
8,268,65.83,2020-10-26
3,176,36.65,2020-10-26
5,176,122.65,2020-10-26
4,42,42.56,2020-10-26
1,42,50.56,2020-10-26
9,122,73.17,2020-10-26
12,122,100.17,2020-10-26
5,259,119.97,2020-10-26
8,259,62.97,2020-10-26
15,259,29.97,2020-10-26
16,205,204.84,2020-10-26
2,205,39.84,2020-10-26
5,205,119.84,2020-10-26
9,205,72.84,2020-10-26
11,223,116.89,2020-10-26
7,223,74.89,2020-10-26
10,269,19.77,2020-10-26
9,269,72.77,2020-10-26
5,269,119.77,2020-10-26
3,296,31.11,2020-10-26
2,296,37.11,2020-10-26
2,39,39.23,2020-10-26
16,39,204.23,2020-10-26
6,203,98.98,2020-10-26
15,151,31.37,2020-10-26
15,23,29.98,2020-10-26
14,23,19.98,2020-10-26
12,23,99.98,2020-10-26
2,265,40.18,2020-10-26
16,265,205.18,2020-10-26
3,175,36.56,2020-10-26
4,143,42.15,2020-10-26
7,143,75.15,2020-10-26
10,143,22.15,2020-10-26
7,67,72.97,2020-10-26
10,67,19.97,2020-10-26
6,67,99.97,2020-10-26
10,170,19,2020-10-26
7,170,72,2020-10-26
18,170,179,2020-10-26
4,198,37.32,2020-10-27
17,198,77.32,2020-10-27
12,198,97.32,2020-10-27
9,198,70.32,2020-10-27
12,202,97.95,2020-10-27
10,202,17.95,2020-10-27
16,243,202.6,2020-10-27
5,243,117.6,2020-10-27
12,243,97.6,2020-10-27
1,157,46.03,2020-10-27
3,157,32.03,2020-10-27
6,157,98.03,2020-10-27
10,157,18.03,2020-10-27
14,192,18.63,2020-10-27
17,192,78.63,2020-10-27
11,192,113.63,2020-10-27
4,94,39.98,2020-10-27
17,94,79.98,2020-10-27
14,94,19.98,2020-10-27
4,153,40.29,2020-10-27
17,153,80.29,2020-10-27
1,153,48.29,2020-10-27
14,153,20.29,2020-10-27
8,63,63.45,2020-10-27
15,63,30.45,2020-10-27
4,227,37.49,2020-10-27
14,227,17.49,2020-10-27
10,296,19.36,2020-10-27
10,193,22.93,2020-10-27
3,193,36.93,2020-10-27
8,266,65.62,2020-10-27
4,266,42.62,2020-10-27
5,99,117.39,2020-10-27
11,99,112.39,2020-10-27
6,99,97.39,2020-10-27
9,268,70.86,2020-10-27
8,268,60.86,2020-10-27
16,268,202.86,2020-10-27
10,171,18.44,2020-10-27
3,56,36.61,2020-10-27
8,56,65.61,2020-10-27
10,232,20.9,2020-10-27
17,150,77.29,2020-10-28
7,150,70.29,2020-10-28
11,150,112.29,2020-10-28
5,150,117.29,2020-10-28
8,35,63.93,2020-10-28
1,35,48.93,2020-10-28
6,48,101.68,2020-10-28
7,48,74.68,2020-10-28
16,48,206.68,2020-10-28
10,48,21.68,2020-10-28
13,125,6.35,2020-10-28
5,125,122.85,2020-10-28
9,119,70.39,2020-10-28
8,119,60.39,2020-10-28
17,119,77.39,2020-10-28
7,119,70.39,2020-10-28
7,155,70.77,2020-10-28
8,86,61.75,2020-10-28
16,86,203.75,2020-10-28
17,86,78.75,2020-10-28
9,45,73.75,2020-10-28
17,45,80.75,2020-10-28
18,45,180.75,2020-10-28
16,45,205.75,2020-10-28
16,88,202.94,2020-10-28
7,88,70.94,2020-10-28
5,177,121.36,2020-10-28
18,177,181.36,2020-10-28
1,27,49.17,2020-10-28
14,27,21.17,2020-10-28
7,27,74.17,2020-10-28
3,27,35.17,2020-10-28
6,27,101.17,2020-10-28
7,115,70.7,2020-10-28
16,115,202.7,2020-10-28
9,115,70.7,2020-10-28
4,115,37.7,2020-10-28
4,130,42.53,2020-10-28
2,130,42.53,2020-10-28
5,130,122.53,2020-10-28
2,91,40.61,2020-10-28
12,152,100.95,2020-10-28
3,274,34.9,2020-10-28
4,244,39.79,2020-10-29
6,244,99.79,2020-10-29
7,5,70.09,2020-10-29
9,5,70.09,2020-10-29
3,5,31.09,2020-10-29
16,5,202.09,2020-10-29
13,149,3.78,2020-10-29
17,164,81.3,2020-10-29
12,164,101.3,2020-10-29
3,91,36.35,2020-10-29
6,91,102.35,2020-10-29
10,91,22.35,2020-10-29
5,165,118.6,2020-10-29
3,165,32.6,2020-10-29
16,165,203.6,2020-10-29
8,165,61.6,2020-10-29
11,260,115.56,2020-10-29
8,260,63.56,2020-10-29
14,120,21.08,2020-10-29
15,148,32.3,2020-10-29
7,60,75.3,2020-10-29
17,60,82.3,2020-10-29
8,60,65.3,2020-10-29
6,249,97.79,2020-10-29
5,249,117.79,2020-10-29
14,108,22.72,2020-10-29
16,108,207.72,2020-10-29
7,108,75.72,2020-10-29
1,245,48.65,2020-10-29
13,245,4.15,2020-10-29
5,126,121.97,2020-10-29
11,238,117.88,2020-10-29
16,142,204.28,2020-10-29
15,142,29.28,2020-10-29
7,142,72.28,2020-10-29
14,273,19.74,2020-10-29
10,273,19.74,2020-10-29
6,273,99.74,2020-10-29
9,273,72.74,2020-10-29
11,52,116.29,2020-10-29
3,52,35.29,2020-10-29
1,52,49.29,2020-10-29
6,52,101.29,2020-10-29
10,52,21.29,2020-10-29
6,221,100.75,2020-10-30
17,221,80.75,2020-10-30
18,221,180.75,2020-10-30
6,52,101.44,2020-10-30
13,52,4.94,2020-10-30
7,52,74.44,2020-10-30
17,229,78.84,2020-10-30
18,229,178.84,2020-10-30
1,229,46.84,2020-10-30
4,108,39.26,2020-10-30
6,108,99.26,2020-10-30
14,108,19.26,2020-10-30
10,72,21.63,2020-10-30
11,209,112.49,2020-10-30
15,209,27.49,2020-10-30
1,94,50.08,2020-10-30
12,94,102.08,2020-10-30
14,94,22.08,2020-10-30
11,94,117.08,2020-10-30
8,124,63.58,2020-10-30
2,124,40.58,2020-10-30
15,272,30.87,2020-10-30
9,272,73.87,2020-10-30
12,272,100.87,2020-10-30
11,176,116.47,2020-10-30
12,176,101.47,2020-10-30
18,176,181.47,2020-10-30
15,176,31.47,2020-10-30
6,176,101.47,2020-10-30
16,54,202.52,2020-10-30
13,54,1.02,2020-10-30
2,102,39.18,2020-10-31
13,102,2.68,2020-10-31
8,102,62.18,2020-10-31
1,244,48.7,2020-10-31
13,244,4.2,2020-10-31
16,244,205.7,2020-10-31
18,274,182.27,2020-10-31
7,274,75.27,2020-10-31
16,65,206.99,2020-10-31
6,65,101.99,2020-10-31
17,81,82.45,2020-10-31
13,81,5.95,2020-10-31
13,67,2,2020-10-31
14,67,18.5,2020-10-31
6,67,98.5,2020-10-31
15,67,28.5,2020-10-31
7,110,74.86,2020-10-31
12,110,101.86,2020-10-31
11,110,116.86,2020-10-31
12,283,100.57,2020-10-31
14,283,20.57,2020-10-31
18,283,180.57,2020-10-31
3,293,33.56,2020-10-31
7,293,72.56,2020-10-31
14,293,19.56,2020-10-31
9,29,72.78,2020-10-31
18,177,181.04,2020-10-31
12,177,101.04,2020-10-31
17,177,81.04,2020-10-31
2,237,37.15,2020-10-31
16,237,202.15,2020-10-31
10,4,18.27,2020-10-31
15,4,28.27,2020-10-31
13,4,1.77,2020-10-31
14,289,17.1,2020-10-31
17,241,77.15,2020-10-31
11,241,112.15,2020-10-31
4,216,42.54,2020-11-01
10,78,22.91,2020-11-01
9,78,75.91,2020-11-01
12,78,102.91,2020-11-01
11,279,113.75,2020-11-01
13,279,2.25,2020-11-01
1,279,46.75,2020-11-01
6,279,98.75,2020-11-01
2,279,38.75,2020-11-01
17,298,82.86,2020-11-01
5,298,122.86,2020-11-01
4,121,39.5,2020-11-01
15,121,29.5,2020-11-01
1,121,47.5,2020-11-01
10,121,19.5,2020-11-01
16,286,205.8,2020-11-01
13,286,4.3,2020-11-01
2,286,40.8,2020-11-01
10,286,20.8,2020-11-01
3,286,34.8,2020-11-01
12,222,98.58,2020-11-01
4,222,38.58,2020-11-01
8,222,61.58,2020-11-01
12,159,99.48,2020-11-01
5,159,119.48,2020-11-01
10,159,19.48,2020-11-01
3,186,33.98,2020-11-01
4,186,39.98,2020-11-01
7,186,72.98,2020-11-01
10,5,17.95,2020-11-01
17,5,77.95,2020-11-01
12,72,100.74,2020-11-01
1,72,48.74,2020-11-01
1,87,48.4,2020-11-01
18,87,180.4,2020-11-01
16,233,202.88,2020-11-01
5,233,117.88,2020-11-01
6,204,97.65,2020-11-01
14,204,17.65,2020-11-01
15,281,31.02,2020-11-01
12,281,101.02,2020-11-01
11,281,116.02,2020-11-01
17,113,81.09,2020-11-01
6,113,101.09,2020-11-01
6,255,100.99,2020-11-01
7,103,74.57,2020-11-02
5,3,118.49,2020-11-02
11,3,113.49,2020-11-02
2,3,38.49,2020-11-02
10,3,18.49,2020-11-02
10,161,19.43,2020-11-02
16,195,207.19,2020-11-02
15,156,27.64,2020-11-02
2,156,37.64,2020-11-02
7,156,70.64,2020-11-02
11,156,112.64,2020-11-02
10,167,17.12,2020-11-02
14,167,17.12,2020-11-02
9,167,70.12,2020-11-02
7,167,70.12,2020-11-02
7,73,75.62,2020-11-02
11,73,117.62,2020-11-02
15,73,32.62,2020-11-02
2,140,42.53,2020-11-02
18,140,182.53,2020-11-02
14,82,17.43,2020-11-02
17,82,77.43,2020-11-02
2,82,37.43,2020-11-02
13,82,0.93,2020-11-02
14,126,20.1,2020-11-02
11,126,115.1,2020-11-02
2,126,40.1,2020-11-02
4,126,40.1,2020-11-02
9,126,73.1,2020-11-02
7,188,75.06,2020-11-02
16,188,207.06,2020-11-02
13,191,1.73,2020-11-02
9,191,71.23,2020-11-02
14,191,18.23,2020-11-02
15,106,31.75,2020-11-02
2,106,41.75,2020-11-02
6,106,101.75,2020-11-02
17,175,77.1,2020-11-02
2,175,37.1,2020-11-02
6,13,98.89,2020-11-02
15,13,28.89,2020-11-02
7,13,71.89,2020-11-02
8,164,64.22,2020-11-02
3,25,31.65,2020-11-02
6,25,97.65,2020-11-02
13,184,0.76,2020-11-02
17,184,77.26,2020-11-02
11,207,113.1,2020-11-02
3,207,32.1,2020-11-02
2,207,38.1,2020-11-02
17,261,77.14,2020-11-03
16,261,202.14,2020-11-03
9,31,75.51,2020-11-03
13,31,6.01,2020-11-03
7,184,73.03,2020-11-03
11,92,117.66,2020-11-03
8,92,65.66,2020-11-03
6,92,102.66,2020-11-03
15,253,27.03,2020-11-03
17,13,80.56,2020-11-03
5,13,120.56,2020-11-03
15,185,32,2020-11-03
18,185,182,2020-11-03
3,107,36.15,2020-11-03
14,107,22.15,2020-11-03
6,107,102.15,2020-11-03
2,148,42.33,2020-11-03
17,39,78.19,2020-11-03
6,11,97.83,2020-11-03
9,11,70.83,2020-11-03
8,11,60.83,2020-11-03
5,42,122.28,2020-11-03
10,42,22.28,2020-11-03
11,300,115.35,2020-11-03
1,300,48.35,2020-11-03
3,300,34.35,2020-11-03
5,14,119.25,2020-11-03
1,37,45.86,2020-11-03
2,37,37.86,2020-11-03
14,135,21.95,2020-11-03
8,135,64.95,2020-11-03
2,135,41.95,2020-11-03
7,135,74.95,2020-11-03
7,237,70.98,2020-11-03
15,237,27.98,2020-11-03
13,217,4.55,2020-11-03
9,217,74.05,2020-11-03
1,10,49.25,2020-11-03
14,10,21.25,2020-11-03
4,293,41.44,2020-11-03
17,224,80.66,2020-11-03
9,224,73.66,2020-11-03
1,224,48.66,2020-11-03
2,108,40.4,2020-11-03
1,108,48.4,2020-11-03
11,108,115.4,2020-11-03
12,272,101.73,2020-11-03
6,272,101.73,2020-11-03
6,214,100.63,2020-11-03
1,214,48.63,2020-11-03
7,163,71.79,2020-11-04
11,163,113.79,2020-11-04
4,163,38.79,2020-11-04
3,143,31.86,2020-11-04
8,202,64.21,2020-11-04
5,202,121.21,2020-11-04
8,224,64.44,2020-11-04
13,224,4.94,2020-11-04
10,66,17.27,2020-11-04
2,66,37.27,2020-11-04
13,149,4.31,2020-11-04
16,149,205.81,2020-11-04
15,149,30.81,2020-11-04
9,155,70.47,2020-11-04
6,155,97.47,2020-11-04
2,155,37.47,2020-11-04
17,131,78.09,2020-11-04
14,131,18.09,2020-11-04
7,131,71.09,2020-11-04
9,131,71.09,2020-11-04
6,131,98.09,2020-11-04
13,253,3.9,2020-11-04
16,253,205.4,2020-11-04
3,42,31.2,2020-11-04
9,42,70.2,2020-11-04
8,42,60.2,2020-11-04
15,171,32.8,2020-11-04
17,171,82.8,2020-11-04
9,103,71.01,2020-11-04
3,103,32.01,2020-11-04
5,103,118.01,2020-11-04
13,169,1.18,2020-11-04
17,25,77.65,2020-11-05
12,25,97.65,2020-11-05
3,25,31.65,2020-11-05
5,136,119.72,2020-11-05
14,149,17.47,2020-11-05
7,149,70.47,2020-11-05
4,149,37.47,2020-11-05
12,149,97.47,2020-11-05
6,183,102.64,2020-11-05
13,183,6.14,2020-11-05
18,183,182.64,2020-11-05
1,183,50.64,2020-11-05
4,128,41.18,2020-11-05
11,128,116.18,2020-11-05
13,223,1.35,2020-11-05
14,223,17.85,2020-11-05
16,223,202.85,2020-11-05
18,22,182.22,2020-11-05
13,59,5.23,2020-11-05
10,59,21.73,2020-11-05
5,91,120.68,2020-11-05
1,91,48.68,2020-11-05
10,91,20.68,2020-11-05
16,100,207.81,2020-11-05
6,100,102.81,2020-11-05
5,197,118.68,2020-11-05
8,197,61.68,2020-11-05
13,197,2.18,2020-11-05
13,178,6.01,2020-11-05
8,178,65.51,2020-11-05
2,178,42.51,2020-11-05
17,32,78.7,2020-11-05
8,171,65.54,2020-11-05
7,171,75.54,2020-11-05
16,171,207.54,2020-11-05
13,146,4.58,2020-11-06
14,146,21.08,2020-11-06
11,121,114.6,2020-11-06
18,181,179.17,2020-11-06
15,181,29.17,2020-11-06
1,181,47.17,2020-11-06
14,88,21.25,2020-11-06
3,88,35.25,2020-11-06
11,199,115.17,2020-11-06
5,199,120.17,2020-11-06
11,98,114.14,2020-11-06
7,98,72.14,2020-11-06
13,94,1.36,2020-11-06
2,94,37.86,2020-11-06
18,184,182.73,2020-11-07
5,184,122.73,2020-11-07
17,184,82.73,2020-11-07
16,184,207.73,2020-11-07
12,217,100.83,2020-11-07
1,217,48.83,2020-11-07
9,217,73.83,2020-11-07
15,228,31.21,2020-11-07
10,228,21.21,2020-11-07
4,228,41.21,2020-11-07
18,228,181.21,2020-11-07
18,33,182.53,2020-11-07
7,33,75.53,2020-11-07
6,33,102.53,2020-11-07
15,33,32.53,2020-11-07
5,33,122.53,2020-11-07
9,9,75.64,2020-11-07
12,9,102.64,2020-11-07
18,71,180.21,2020-11-07
2,78,38.38,2020-11-07
7,78,71.38,2020-11-07
18,170,180.39,2020-11-07
15,170,30.39,2020-11-07
4,170,40.39,2020-11-07
1,100,47.85,2020-11-07
2,100,39.85,2020-11-07
9,100,72.85,2020-11-07
12,100,99.85,2020-11-07
7,182,74.96,2020-11-07
14,182,21.96,2020-11-07
14,116,21.28,2020-11-07
15,116,31.28,2020-11-07
1,262,50.32,2020-11-07
16,262,207.32,2020-11-07
14,294,18.99,2020-11-07
13,294,2.49,2020-11-07
2,294,38.99,2020-11-07
11,294,113.99,2020-11-07
3,256,33.99,2020-11-07
2,200,39.4,2020-11-07
15,200,29.4,2020-11-07
18,45,178.43,2020-11-07
2,45,38.43,2020-11-07
10,45,18.43,2020-11-07
5,45,118.43,2020-11-07
17,160,77.45,2020-11-07
16,160,202.45,2020-11-07
6,164,102.34,2020-11-07
7,164,75.34,2020-11-07
14,164,22.34,2020-11-07
16,180,205.46,2020-11-07
18,180,180.46,2020-11-07
15,106,32.84,2020-11-07
17,106,82.84,2020-11-07
8,1,62.33,2020-11-07
18,1,179.33,2020-11-07
8,52,61.85,2020-11-07
5,52,118.85,2020-11-07
11,52,113.85,2020-11-07
6,52,98.85,2020-11-07
3,168,33.44,2020-11-07
8,168,62.44,2020-11-07
4,168,39.44,2020-11-07
13,28,3.31,2020-11-07
3,28,33.81,2020-11-07
11,171,112.07,2020-11-07
2,171,37.07,2020-11-07
15,171,27.07,2020-11-07
2,266,39.07,2020-11-07
1,266,47.07,2020-11-07
9,59,73.89,2020-11-08
8,59,63.89,2020-11-08
11,59,115.89,2020-11-08
9,237,73.51,2020-11-08
6,237,100.51,2020-11-08
6,111,100.49,2020-11-08
7,111,73.49,2020-11-08
16,111,205.49,2020-11-08
2,22,39.31,2020-11-08
18,22,179.31,2020-11-08
7,22,72.31,2020-11-08
2,65,39.42,2020-11-08
5,162,118.48,2020-11-08
11,162,113.48,2020-11-08
4,34,40.32,2020-11-08
13,34,3.82,2020-11-08
10,34,20.32,2020-11-08
16,34,205.32,2020-11-08
13,5,2.19,2020-11-08
5,5,118.69,2020-11-08
18,5,178.69,2020-11-08
7,5,71.69,2020-11-08
7,282,71.9,2020-11-08
11,282,113.9,2020-11-08
8,282,61.9,2020-11-08
8,53,65.68,2020-11-08
5,53,122.68,2020-11-08
16,53,207.68,2020-11-08
14,117,20.37,2020-11-08
9,174,72.14,2020-11-09
12,174,99.14,2020-11-09
8,174,62.14,2020-11-09
16,174,204.14,2020-11-09
9,49,70.54,2020-11-09
14,49,17.54,2020-11-09
3,49,31.54,2020-11-09
7,49,70.54,2020-11-09
5,230,117.53,2020-11-09
3,230,31.53,2020-11-09
1,230,45.53,2020-11-09
2,230,37.53,2020-11-09
13,256,0.59,2020-11-09
16,96,203.31,2020-11-09
13,96,1.81,2020-11-09
3,89,33.36,2020-11-09
12,89,99.36,2020-11-09
9,89,72.36,2020-11-09
2,89,39.36,2020-11-09
2,178,38.02,2020-11-09
4,178,38.02,2020-11-09
14,240,20.41,2020-11-09
15,240,30.41,2020-11-09
6,223,99.27,2020-11-09
8,297,63.2,2020-11-09
1,297,48.2,2020-11-09
18,297,180.2,2020-11-09
1,172,47.21,2020-11-09
2,221,42.81,2020-11-09
14,157,17.19,2020-11-09
8,157,60.19,2020-11-09
15,157,27.19,2020-11-09
9,263,72.85,2020-11-09
4,263,39.85,2020-11-09
6,263,99.85,2020-11-09
5,263,119.85,2020-11-09
16,63,207.08,2020-11-09
8,63,65.08,2020-11-09
7,63,75.08,2020-11-09
5,116,117.13,2020-11-09
11,116,112.13,2020-11-09
13,116,0.63,2020-11-09
1,116,45.13,2020-11-09
1,2,46.89,2020-11-09
12,2,98.89,2020-11-09
5,2,118.89,2020-11-09
4,2,38.89,2020-11-09
6,239,99.55,2020-11-09
14,239,19.55,2020-11-09
11,83,116.04,2020-11-09
8,18,65.23,2020-11-09
13,154,3.83,2020-11-09
10,154,20.33,2020-11-09
2,154,40.33,2020-11-09
18,66,177.04,2020-11-09
4,39,39.19,2020-11-10
17,256,78.78,2020-11-10
6,115,102.23,2020-11-10
15,115,32.23,2020-11-10
3,115,36.23,2020-11-10
9,106,75.95,2020-11-10
16,106,207.95,2020-11-10
13,234,1.81,2020-11-10
10,234,18.31,2020-11-10
1,128,47.48,2020-11-10
14,128,19.48,2020-11-10
17,128,79.48,2020-11-10
1,192,49.21,2020-11-10
18,192,181.21,2020-11-10
13,101,1.44,2020-11-10
17,101,77.94,2020-11-10
17,67,82.48,2020-11-10
15,67,32.48,2020-11-10
15,87,31.24,2020-11-10
13,52,4.49,2020-11-10
11,52,115.99,2020-11-10
5,52,120.99,2020-11-10
17,52,80.99,2020-11-10
9,52,73.99,2020-11-10
9,30,75.82,2020-11-10
17,30,82.82,2020-11-10
2,30,42.82,2020-11-10
3,172,34.43,2020-11-10
17,172,80.43,2020-11-10
3,272,35.4,2020-11-10
11,272,116.4,2020-11-10
14,71,19.71,2020-11-10
15,71,29.71,2020-11-10
7,71,72.71,2020-11-10
18,71,179.71,2020-11-10
9,289,75.6,2020-11-10
8,289,65.6,2020-11-10
9,96,74.5,2020-11-10
1,96,49.5,2020-11-10
4,96,41.5,2020-11-10
7,96,74.5,2020-11-10
10,29,21.53,2020-11-11
8,29,64.53,2020-11-11
8,261,61.57,2020-11-11
15,261,28.57,2020-11-11
15,86,31.98,2020-11-11
11,86,116.98,2020-11-11
9,86,74.98,2020-11-11
11,213,113.67,2020-11-11
10,213,18.67,2020-11-11
15,213,28.67,2020-11-11
2,213,38.67,2020-11-11
10,147,21.09,2020-11-11
18,147,181.09,2020-11-11
11,10,113.35,2020-11-11
2,249,40.23,2020-11-11
8,249,63.23,2020-11-11
1,249,48.23,2020-11-11
6,249,100.23,2020-11-11
16,110,203.4,2020-11-11
2,125,37.94,2020-11-11
10,281,18.62,2020-11-12
1,281,46.62,2020-11-12
2,281,38.62,2020-11-12
6,281,98.62,2020-11-12
18,86,180.43,2020-11-12
14,86,20.43,2020-11-12
7,86,73.43,2020-11-12
6,228,99.49,2020-11-12
9,228,72.49,2020-11-12
13,228,2.99,2020-11-12
1,147,46.14,2020-11-12
14,147,18.14,2020-11-12
3,147,32.14,2020-11-12
11,147,113.14,2020-11-12
8,10,63.67,2020-11-12
10,10,20.67,2020-11-12
8,23,62.15,2020-11-12
3,23,33.15,2020-11-12
6,23,99.15,2020-11-12
2,23,39.15,2020-11-12
18,76,179.4,2020-11-12
17,76,79.4,2020-11-12
10,200,22.54,2020-11-12
13,200,6.04,2020-11-12
3,200,36.54,2020-11-12
5,200,122.54,2020-11-12
17,200,82.54,2020-11-12
13,32,0.78,2020-11-12
9,32,70.28,2020-11-12
15,120,29.66,2020-11-12
4,120,39.66,2020-11-12
3,202,33.75,2020-11-12
10,202,19.75,2020-11-12
18,166,179.68,2020-11-13
12,166,99.68,2020-11-13
16,166,204.68,2020-11-13
8,171,65.72,2020-11-13
17,171,82.72,2020-11-13
16,139,206.39,2020-11-13
17,139,81.39,2020-11-13
6,82,102.91,2020-11-13
9,82,75.91,2020-11-13
2,177,42.02,2020-11-13
2,174,38.55,2020-11-13
14,174,18.55,2020-11-13
1,174,46.55,2020-11-13
16,174,203.55,2020-11-13
12,41,97.43,2020-11-13
16,41,202.43,2020-11-13
3,41,31.43,2020-11-13
6,14,101.64,2020-11-13
1,14,49.64,2020-11-13
10,14,21.64,2020-11-13
9,14,74.64,2020-11-13
4,26,42.8,2020-11-13
16,71,204.41,2020-11-13
13,71,2.91,2020-11-13
10,71,19.41,2020-11-13
3,254,36.26,2020-11-13
9,254,75.26,2020-11-13
4,254,42.26,2020-11-13
16,254,207.26,2020-11-13
4,69,41.41,2020-11-13
14,246,20.28,2020-11-13
15,246,30.28,2020-11-13
3,246,34.28,2020-11-13
7,84,75.38,2020-11-13
3,84,36.38,2020-11-13
8,84,65.38,2020-11-13
4,230,40.3,2020-11-13
3,48,36.07,2020-11-13
12,48,102.07,2020-11-13
4,48,42.07,2020-11-13
7,73,70.84,2020-11-13
2,73,37.84,2020-11-13
8,73,60.84,2020-11-13
11,247,113.5,2020-11-14
13,247,2,2020-11-14
17,247,78.5,2020-11-14
2,55,40.56,2020-11-14
15,55,30.56,2020-11-14
15,191,30.51,2020-11-14
18,191,180.51,2020-11-14
16,191,205.51,2020-11-14
17,191,80.51,2020-11-14
9,269,75.29,2020-11-14
13,269,5.79,2020-11-14
4,269,42.29,2020-11-14
5,100,120.16,2020-11-14
9,100,73.16,2020-11-14
7,100,73.16,2020-11-14
13,234,1.99,2020-11-14
9,234,71.49,2020-11-14
16,234,203.49,2020-11-14
15,234,28.49,2020-11-14
18,152,181.44,2020-11-14
6,64,101.24,2020-11-14
18,64,181.24,2020-11-14
8,64,64.24,2020-11-14
14,80,20.48,2020-11-14
1,80,48.48,2020-11-14
18,80,180.48,2020-11-14
8,80,63.48,2020-11-14
13,35,3.57,2020-11-14
4,35,40.07,2020-11-14
12,35,100.07,2020-11-14
6,35,100.07,2020-11-14
5,35,120.07,2020-11-14
15,110,29.96,2020-11-14
6,110,99.96,2020-11-14
5,177,120.19,2020-11-14
7,177,73.19,2020-11-14
16,200,203.34,2020-11-14
1,200,46.34,2020-11-14
10,200,18.34,2020-11-14
6,119,99.06,2020-11-14
15,187,30.95,2020-11-14
17,187,80.95,2020-11-14
6,187,100.95,2020-11-14
8,102,64.21,2020-11-14
15,102,31.21,2020-11-14
16,102,206.21,2020-11-14
15,190,30.56,2020-11-14
16,190,205.56,2020-11-14
5,190,120.56,2020-11-14
7,205,75.04,2020-11-15
5,226,122.63,2020-11-15
12,226,102.63,2020-11-15
16,237,203.22,2020-11-15
6,237,98.22,2020-11-15
14,237,18.22,2020-11-15
17,237,78.22,2020-11-15
18,237,178.22,2020-11-15
1,236,49.85,2020-11-15
4,236,41.85,2020-11-15
14,272,18.87,2020-11-15
11,89,117.32,2020-11-15
8,89,65.32,2020-11-15
7,89,75.32,2020-11-15
4,218,39.31,2020-11-15
7,218,72.31,2020-11-15
17,218,79.31,2020-11-15
16,218,204.31,2020-11-15
9,228,72.5,2020-11-15
14,228,19.5,2020-11-15
9,148,73.69,2020-11-15
17,148,80.69,2020-11-15
8,148,63.69,2020-11-15
10,165,21.95,2020-11-15
7,83,75.39,2020-11-15
18,83,182.39,2020-11-15
5,175,121.3,2020-11-15
10,175,21.3,2020-11-15
3,175,35.3,2020-11-15
8,121,60.2,2020-11-15
5,121,117.2,2020-11-15
6,121,97.2,2020-11-15
2,206,41.8,2020-11-15
6,206,101.8,2020-11-15
8,206,64.8,2020-11-15
4,206,41.8,2020-11-15
14,122,22.24,2020-11-15
4,34,40.49,2020-11-15
14,145,20.31,2020-11-15
8,145,63.31,2020-11-15
13,145,3.81,2020-11-15
10,107,18.98,2020-11-16
12,107,98.98,2020-11-16
6,61,101,2020-11-16
10,61,21,2020-11-16
11,117,117.74,2020-11-16
15,117,32.74,2020-11-16
16,126,207.06,2020-11-16
13,259,5.93,2020-11-16
12,275,97.07,2020-11-16
14,27,18.01,2020-11-16
6,27,98.01,2020-11-16
2,27,38.01,2020-11-16
14,257,22.3,2020-11-16
10,257,22.3,2020-11-16
8,297,65.06,2020-11-16
18,290,177.76,2020-11-16
2,290,37.76,2020-11-16
9,25,75.46,2020-11-16
13,25,5.96,2020-11-16
16,3,207.73,2020-11-16
2,3,42.73,2020-11-16
17,294,77.51,2020-11-16
2,294,37.51,2020-11-16
6,82,99.51,2020-11-16
12,82,99.51,2020-11-16
17,82,79.51,2020-11-16
3,35,36.5,2020-11-16
9,35,75.5,2020-11-16
11,35,117.5,2020-11-16
17,121,80.66,2020-11-17
8,280,64.51,2020-11-17
2,280,41.51,2020-11-17
11,280,116.51,2020-11-17
15,280,31.51,2020-11-17
16,257,202.57,2020-11-17
9,257,70.57,2020-11-17
12,120,102.12,2020-11-17
17,120,82.12,2020-11-17
2,120,42.12,2020-11-17
4,120,42.12,2020-11-17
8,181,61.34,2020-11-17
16,181,203.34,2020-11-17
15,181,28.34,2020-11-17
13,268,3.41,2020-11-18
1,268,47.91,2020-11-18
12,268,99.91,2020-11-18
16,3,202.71,2020-11-18
4,3,37.71,2020-11-18
8,3,60.71,2020-11-18
15,291,31.39,2020-11-18
12,291,101.39,2020-11-18
10,291,21.39,2020-11-18
3,247,32.48,2020-11-18
18,247,178.48,2020-11-18
5,170,119.65,2020-11-18
9,13,74.24,2020-11-18
5,13,121.24,2020-11-18
14,13,21.24,2020-11-18
18,138,178.28,2020-11-18
6,138,98.28,2020-11-18
